thr,alpha,gate,n,total_pnl,hit_rate,pf,max_dd,score
0.54,3.0,0.08,72079,6760927.039269041,0.9335590116400061,26.08894422543317,-73603.7462802548,6710803.3427916765
0.54,3.0,0.03,72955,6760885.6710232375,0.9300116510177506,26.070844657808834,-73687.54075548798,6710661.890459778
0.54,3.0,0.05,72599,6760863.2168275155,0.931555531067921,26.07401938054369,-73681.39788969606,6710648.436380309
0.54,3.0,0.02,73100,6760874.712030192,0.9292749658002736,26.069705532878956,-73696.9455699781,6710640.501439805
0.54,3.0,0.01,73280,6760874.3656390095,0.9285480349344978,26.06964934350941,-73696.9455699781,6710640.10447819
0.54,3.0,0.0,73462,6760874.349061731,0.9278538564155618,26.069646648450984,-73696.9455699781,6710640.085475359
0.74,1.5,0.05,67508,6754621.705586825,0.949280085323221,27.581957306909658,-73568.51398105733,6705876.953181986
0.6799999999999999,2.0,0.0,70743,6733093.274826609,0.9391035155421738,27.13194277692716,-73249.21272225957,6684262.810603583
0.6799999999999999,2.0,0.01,70503,6733088.643475085,0.9398039799724834,27.132290254076672,-73249.21272225957,6684258.491981494
0.6799999999999999,2.0,0.02,70251,6732982.907797901,0.9404990676289305,27.134201685980027,-73246.62371794973,6684157.065597333
0.6799999999999999,2.0,0.03,69995,6732880.269522419,0.9413672405171798,27.138559361253158,-73235.70957073756,6684069.26337681
0.6799999999999999,2.0,0.05,69423,6732592.947893625,0.943520159025107,27.160972680920242,-73235.70957073756,6683802.113735716
0.6799999999999999,2.0,0.08,68543,6727674.825845222,0.9462235385086734,27.35909925015144,-72799.20278689358,6679498.812383465
0.55,3.0,0.05,72439,6727577.302858914,0.9320531757754801,26.337554767199205,-73210.03858172894,6678071.0635676645
0.55,3.0,0.08,71884,6727514.940958073,0.9343247454231818,26.344312497268437,-73210.03858172894,6678014.783623886
0.55,3.0,0.03,72792,6727558.140100507,0.9307753599296626,26.331885668052017,-73256.27921831142,6678000.557983442
0.55,3.0,0.02,72955,6727557.184496767,0.9300116510177506,26.33142244442453,-73258.50539952144,6677996.959297228
0.55,3.0,0.01,73100,6727554.031583093,0.9292749658002736,26.331088243902762,-73261.35606716387,6677990.654935442
0.55,3.0,0.0,73280,6727554.027578053,0.9285480349344978,26.331085890842722,-73261.35606716387,6677990.648812648
0.74,1.5,0.08,66056,6721364.906827485,0.9547050987041298,27.98765352368626,-73446.8863219712,6673106.908676832
0.75,1.5,0.0,68840,6697865.8128779875,0.9452789076118536,27.859573416160437,-73103.59194608312,6649835.837006449
0.75,1.5,0.01,68543,6697815.963070014,0.9462235385086734,27.867545349727283,-73073.18252779543,6649823.571356973
0.75,1.5,0.02,68216,6697693.904289851,0.9472557757710801,27.885703692249677,-73073.18252779543,6649717.8550850805
0.75,1.5,0.03,67861,6696067.281090463,0.9482766242760938,27.91243322010231,-73073.18252779543,6648115.288460759
0.56,3.0,0.08,71681,6693200.084745725,0.9350455490297289,26.61007600138569,-72801.61993766855,6644347.533209303
0.56,3.0,0.05,72268,6693207.866501419,0.9327364808767366,26.59949981750634,-72808.91981806606,6644338.496519108
0.56,3.0,0.02,72792,6693200.489108728,0.9307753599296626,26.59576777682823,-72832.8419772191,6644303.838130655
0.56,3.0,0.01,72955,6693200.352694299,0.9300116510177506,26.595672445293676,-72833.27555772662,6644303.182337337
0.56,3.0,0.0,73100,6693200.014591813,0.9292749658002736,26.59563624907294,-72833.6092291968,6644302.477986782
0.56,3.0,0.03,72599,6693195.652205953,0.931555531067921,26.59620806522202,-72832.84071103483,6644299.398753619
0.69,2.0,0.0,70503,6682320.020715617,0.9398039799724834,27.46228371785434,-72736.42039690074,6634299.655664785
0.69,2.0,0.01,70251,6682291.719311528,0.9404990676289305,27.46237685206551,-72735.97448029649,6634271.88399809
0.69,2.0,0.02,69995,6682248.131042912,0.9413672405171798,27.464030290673712,-72732.80822789948,6634232.950076618
0.69,2.0,0.03,69700,6682204.22577445,0.9425681492109039,27.474234251390385,-72732.80822789948,6634198.228372802
0.75,1.5,0.05,67101,6681569.580684122,0.9505223469098821,27.94719742739062,-73073.18252779543,6633648.875840978
0.69,2.0,0.05,69147,6680217.919170857,0.9442058223784112,27.497979508975323,-72732.80822789948,6632233.292501036
0.69,2.0,0.08,68216,6677871.555246432,0.9472557757710801,27.709748286604874,-72385.04719458893,6630425.281509788
0.75,1.5,0.08,65484,6659668.284620525,0.9570582126931769,28.42843601377594,-72952.10472000297,6612301.772312921
0.5700000000000001,3.0,0.08,71492,6657995.423303968,0.935657136462821,26.90097989488109,-72355.31277754437,6609850.992431817
0.5700000000000001,3.0,0.05,72079,6657780.8916786285,0.9335590116400061,26.86674581393263,-72400.03139685653,6609560.931514312
0.5700000000000001,3.0,0.03,72439,6657777.43449822,0.9320531757754801,26.86480601389907,-72400.03139685653,6609555.728513872
0.5700000000000001,3.0,0.01,72792,6657771.741264374,0.9307753599296626,26.863651643594682,-72409.83931984473,6609539.188423765
0.5700000000000001,3.0,0.0,72955,6657771.746575946,0.9300116510177506,26.863649248393312,-72409.84539705887,6609539.185502441
0.5700000000000001,3.0,0.02,72599,6657770.609867267,0.931555531067921,26.863772653026903,-72409.83906698972,6609538.166188002
0.7,2.0,0.0,70251,6629457.157866428,0.9404990676289305,27.80556332822255,-72209.78048771899,6582272.384374109
0.7,2.0,0.01,69995,6629448.593766342,0.9413672405171798,27.805782067062907,-72209.75691954326,6582264.040707155
0.7,2.0,0.02,69700,6629430.289452631,0.9425681492109039,27.809829521522342,-72209.75691954326,6582249.379102458
0.7,2.0,0.03,69423,6629351.35937082,0.943520159025107,27.811398845951185,-72209.75691954326,6582171.861412633
0.7,2.0,0.05,68840,6627522.520279314,0.9452789076118536,27.85023391509327,-72109.06104910653,6580478.669753792
0.7,2.0,0.08,67861,6623004.414650198,0.9482766242760938,28.047232311666775,-71945.40707539953,6576301.516655299
0.5800000000000001,3.0,0.08,71256,6621326.534099795,0.9368754911867071,27.1666899712611,-71939.47148901783,6573837.083584912
0.5800000000000001,3.0,0.02,72439,6621227.550918141,0.9320531757754801,27.135839581397065,-71982.93712198082,6573666.869419418
0.5800000000000001,3.0,0.03,72268,6621226.900966419,0.9327364808767366,27.13604888547425,-71982.93712198082,6573666.407841365
0.5800000000000001,3.0,0.0,72792,6621225.839620192,0.9307753599296626,27.135555183690062,-71985.47743299231,6573662.36185252
0.5800000000000001,3.0,0.01,72599,6621225.758634909,0.931555531067921,27.135565295909075,-71985.47742878366,6573662.289972443
0.5800000000000001,3.0,0.05,71884,6621211.934377903,0.9343247454231818,27.137279340550045,-71982.93712198082,6573652.548662418
0.59,3.0,0.08,70998,6583517.034526436,0.9379841685681287,27.441779384956586,-71527.93077856395,6536686.705194333
0.59,3.0,0.05,71681,6583515.794924755,0.9350455490297289,27.414317654976532,-71555.36721028201,6536633.313603952
0.59,3.0,0.03,72079,6583515.54653029,0.9335590116400061,27.412015142314747,-71557.10076350346,6536629.259394869
0.59,3.0,0.01,72439,6583514.776421672,0.9320531757754801,27.411664000316236,-71557.10076350346,6536628.173258453
0.59,3.0,0.02,72268,6583514.7005636,0.9327364808767366,27.41172928655037,-71557.10076350346,6536628.156157992
0.59,3.0,0.0,72599,6583514.65741141,0.931555531067921,27.411645584102274,-71557.267626944,6536627.870810158
0.71,2.0,0.0,69995,6574386.726948115,0.9413672405171798,28.163402404630382,-71665.90268985741,6528067.886422425
0.71,2.0,0.01,69700,6574383.764611889,0.9425681492109039,28.164015157870793,-71665.90268985741,6528065.475564115
0.71,2.0,0.02,69423,6574349.772229798,0.943520159025107,28.164655849446234,-71665.90268985741,6528032.059804442
0.71,2.0,0.03,69147,6573710.72691547,0.9442058223784112,28.173243602983487,-71665.90268985741,6527400.743468298
0.71,2.0,0.05,68543,6572795.671523089,0.9462235385086734,28.251790577568812,-71477.87359733693,6526744.409445563
0.71,2.0,0.08,67508,6566196.780759992,0.949280085323221,28.366470659896954,-71477.87359733693,6520248.730756562
0.6,3.0,0.08,70743,6544944.658790804,0.9391035155421738,27.76054133577705,-71104.11439234205,6498825.031600662
0.6,3.0,0.05,71492,6544652.572041819,0.935657136462821,27.70191453076627,-71109.42018247303,6498474.874937035
0.6,3.0,0.02,72079,6544589.270843016,0.9335590116400061,27.692315544073473,-71121.85708161071,6498390.497751071
0.6,3.0,0.01,72268,6544589.144022024,0.9327364808767366,27.692253318281857,-71121.85708161071,6498390.314926867
0.6,3.0,0.0,72439,6544589.124458534,0.9320531757754801,27.69224531209555,-71121.85708161071,6498390.288157809
0.6,3.0,0.03,71884,6544586.2293170635,0.9343247454231818,27.692426521620128,-71121.85708161071,6498387.556104911
0.72,2.0,0.0,69700,6516972.854034357,0.9425681492109039,28.5367384477563,-71100.71111066174,6471555.207526675
0.72,2.0,0.01,69423,6516965.606123608,0.943520159025107,28.536836723335583,-71100.71111066174,6471548.048063948
0.72,2.0,0.02,69147,6516725.635547601,0.9442058223784112,28.540678660173146,-71100.71111066174,6471311.535231095
0.72,2.0,0.03,68840,6516492.258825269,0.9452789076118536,28.55001677497727,-71062.37321124692,6471124.900711501
0.72,2.0,0.05,68216,6515942.825699585,0.9472557757710801,28.62713508023972,-70979.72747002728,6470727.519801773
0.61,3.0,0.08,70503,6504645.321066678,0.9398039799724834,28.040301927761956,-70666.87895253021,6459214.713849133
0.61,3.0,0.05,71256,6504416.116286742,0.9368754911867071,27.984212563279975,-70667.02257706132,6458934.885016632
0.61,3.0,0.03,71681,6504399.6737496015,0.9350455490297289,27.97816192866642,-70676.10502277128,6458903.91446263
0.61,3.0,0.0,72268,6504398.304920044,0.9327364808767366,27.977673776124618,-70676.37431966048,6458901.836998896
0.61,3.0,0.01,72079,6504398.301914252,0.9335590116400061,27.977676314726924,-70676.37431966048,6458901.836277846
0.61,3.0,0.02,71884,6504397.726586988,0.9343247454231818,27.977707183796014,-70676.37431966048,6458901.288732744
0.72,2.0,0.08,67101,6500010.091864001,0.9505223469098821,28.70072904142361,-70979.72747002728,6454861.020531255
0.62,3.0,0.03,71492,6462901.52363938,0.935657136462821,28.270182652089154,-70216.8191377651,6418127.8688884955
0.62,3.0,0.02,71681,6462888.43731424,0.9350455490297289,28.26833953479036,-70219.56408723164,6418110.37880832
0.62,3.0,0.0,72079,6462887.906669896,0.9335590116400061,28.268215634761138,-70219.6055387985,6418109.695202382
0.62,3.0,0.01,71884,6462887.899792058,0.9343247454231818,28.268218573613126,-70219.6055387985,6418109.690969512
0.62,3.0,0.05,70998,6462877.713049615,0.9379841685681287,28.273904717950476,-70215.45078740083,6418108.7765083695
0.62,3.0,0.08,70251,6462810.800682489,0.9404990676289305,28.32019799021331,-70207.63069654815,6418091.348177132
0.73,2.0,0.0,69423,6457112.282168288,0.943520159025107,28.92736508958395,-70513.82890720014,6412633.081841713
0.73,2.0,0.01,69147,6457086.547079236,0.9442058223784112,28.92814627175993,-70513.82890720014,6412608.04981662
0.73,2.0,0.02,68840,6456992.870707268,0.9452789076118536,28.931970126351402,-70497.37139308825,6412534.272427896
0.73,2.0,0.03,68543,6456821.225558637,0.9462235385086734,28.956095606035703,-70447.88791671023,6412433.823687359
0.73,2.0,0.05,67861,6455206.459281024,0.9482766242760938,29.00617939132741,-70447.88791671023,6410864.132816508
0.73,2.0,0.08,66633,6439637.018539449,0.9523659448021251,29.116954673022935,-70447.88791671023,6395394.389828459
0.63,3.0,0.05,70743,6420100.681059312,0.9391035155421738,28.582253621891276,-69748.96006483492,6376075.749254179
0.63,3.0,0.02,71492,6420004.34407517,0.935657136462821,28.564758964094448,-69749.4149813531,6375963.212161502
0.63,3.0,0.03,71256,6420001.128852704,0.9368754911867071,28.565097806163816,-69748.99954677653,6375960.717331475
0.63,3.0,0.01,71681,6420001.005041335,0.9350455490297289,28.564286054220023,-69750.22527132835,6375958.637218804
0.63,3.0,0.0,71884,6420000.960759017,0.9343247454231818,28.56427660888726,-69750.22529886663,6375958.584408148
0.63,3.0,0.08,69995,6419793.499541661,0.9413672405171798,28.60440265130309,-69725.39731116593,6375812.064616668
0.74,2.0,0.0,69147,6394675.007382011,0.9442058223784112,29.334878636214683,-69905.17078393884,6351171.227370665
0.74,2.0,0.01,68840,6394661.294231808,0.9452789076118536,29.335476433388955,-69902.08152020909,6351161.141501648
0.74,2.0,0.02,68543,6394596.8295269655,0.9462235385086734,29.345487663553683,-69878.85141967703,6351128.917004487
0.74,2.0,0.03,68216,6394517.746518617,0.9472557757710801,29.358935097626702,-69878.85141967703,6351061.936686804
0.74,2.0,0.05,67508,6391926.408474952,0.949280085323221,29.388760129449008,-69878.85141967703,6348497.441171779
0.64,3.0,0.05,70503,6375730.743857781,0.9398039799724834,28.880398381438955,-69266.41915830597,6332456.683242771
0.64,3.0,0.01,71492,6375679.257880399,0.935657136462821,28.86655909829292,-69266.49063507002,6332392.670433792
0.64,3.0,0.0,71681,6375679.051723029,0.9350455490297289,28.866529826622546,-69266.57489441801,6332392.3536725715
0.64,3.0,0.02,71256,6375678.464047253,0.9368754911867071,28.86664338153454,-69266.4332063878,6332392.009884247
0.64,3.0,0.03,70998,6375675.719152676,0.9379841685681287,28.867280839834734,-69266.41915830597,6332389.852750221
0.74,2.0,0.08,66056,6375475.744433023,0.9547050987041298,29.648662432399867,-69812.11822976265,6332347.4223924205
0.64,3.0,0.08,69700,6375460.877541467,0.9425681492109039,28.907353394245558,-69250.32408947032,6332227.171506817
0.65,3.0,0.03,70743,6329887.112035289,0.9391035155421738,29.18010014312955,-68766.69466716424,6287382.507496942
0.65,3.0,0.0,71492,6329861.985230034,0.935657136462821,29.17602290997329,-68766.69720485527,6287353.7086441545
0.65,3.0,0.01,71256,6329861.939222575,0.9368754911867071,29.17602936650965,-68766.69720473979,6287353.668447694
0.65,3.0,0.02,70998,6329861.469468424,0.9379841685681287,29.17619665095142,-68766.69466716424,6287353.351787116
0.65,3.0,0.05,70251,6329808.453826517,0.9404990676289305,29.185297347954286,-68764.43600570504,6287310.78543397
0.65,3.0,0.08,69423,6329601.623592229,0.943520159025107,29.203619975621976,-68756.56969570834,6287128.31187458
0.75,2.0,0.0,68840,6329375.403814914,0.9452789076118536,29.75962845700452,-69274.51309426967,6286884.556331948
0.75,2.0,0.01,68543,6329367.879060943,0.9462235385086734,29.761197692795506,-69268.61782682128,6286884.339157637
0.75,2.0,0.02,68216,6329339.090453992,0.9472557757710801,29.766656345738916,-69268.61782682128,6286860.463338335
0.75,2.0,0.03,67861,6328840.111127273,0.9482766242760938,29.777154254812423,-69268.61782682128,6286370.932129783
0.75,2.0,0.05,67101,6322830.524117161,0.9505223469098821,29.79623417148796,-69268.61782682128,6280378.517044678
0.75,2.0,0.08,65484,6311611.313984217,0.9570582126931769,30.095064565065663,-69204.68670235295,6269492.185390423
0.66,3.0,0.02,70743,6282492.220232246,0.9391035155421738,29.49511805668457,-68248.4709690921,6240789.355514171
0.66,3.0,0.03,70503,6282490.5062769465,0.9398039799724834,29.49601933470745,-68248.4709690921,6240788.452709091
0.66,3.0,0.01,70998,6282484.533862929,0.9379841685681287,29.49393177937257,-68248.4709690921,6240780.6014952725
0.66,3.0,0.0,71256,6282484.502127598,0.9368754911867071,29.49391803712221,-68248.47098535392,6240780.557375654
0.66,3.0,0.05,69995,6282409.331663154,0.9413672405171798,29.49963604121247,-68242.82245358918,6240716.181646656
0.66,3.0,0.08,69147,6281363.591723673,0.9442058223784112,29.523200147573487,-68242.82245358918,6239691.6494029
0.6699999999999999,3.0,0.01,70743,6233476.17629461,0.9391035155421738,29.82154725863352,-67710.20239821915,6192605.366429161
0.6699999999999999,3.0,0.02,70503,6233475.368354574,0.9398039799724834,29.821751156185687,-67710.20239821915,6192604.741996922
0.6699999999999999,3.0,0.0,70998,6233475.313551971,0.9379841685681287,29.82141499603781,-67710.20239821915,6192604.384650186
0.6699999999999999,3.0,0.03,70251,6233455.234453853,0.9404990676289305,29.82228966351943,-67709.69868817832,6192585.596462842
0.6699999999999999,3.0,0.05,69700,6233418.08593689,0.9425681492109039,29.82852067049379,-67707.59811652731,6192556.156423807
0.6699999999999999,3.0,0.08,68840,6232363.177715966,0.9452789076118536,29.855571203457433,-67655.50932082161,6191577.682478256
0.6799999999999999,3.0,0.0,70743,6182760.27847106,0.9391035155421738,30.1601338019194,-67150.0500394404,6142754.348853347
0.6799999999999999,3.0,0.01,70503,6182760.1398718245,0.9398039799724834,30.16014289428521,-67150.0500394404,6142754.21843724
0.6799999999999999,3.0,0.02,70251,6182753.523739254,0.9404990676289305,30.16024662522578,-67149.91467771586,6142747.831024242
0.6799999999999999,3.0,0.03,69995,6182744.774956579,0.9413672405171798,30.16070361419444,-67149.20147261769,6142740.206736737
0.6799999999999999,3.0,0.05,69423,6182704.914214317,0.943520159025107,30.16422424881949,-67149.20147261769,6142703.514565636
0.6799999999999999,3.0,0.08,68543,6181756.058989612,0.9462235385086734,30.223580936505275,-67047.7651187079,6141909.516713759
0.69,3.0,0.0,70503,6130258.741736565,0.9398039799724834,30.511921932701544,-66565.79756580573,6091153.67391019
0.69,3.0,0.01,70251,6130257.880564926,0.9404990676289305,30.511923843077767,-66565.787770099,6091152.824253597
0.69,3.0,0.02,69995,6130255.414941475,0.9413672405171798,30.51203475019984,-66565.67632832285,6091150.569888332
0.69,3.0,0.03,69700,6130251.6459258,0.9425681492109039,30.51316166757425,-66565.67632832285,6091147.815098294
0.69,3.0,0.05,69147,6129969.827543468,0.9442058223784112,30.518073331203414,-66565.67632832285,6090870.4172132285
0.69,3.0,0.08,68216,6129491.812954083,0.9472557757710801,30.57987729163598,-66493.29810098838,6090520.404415567
0.7,3.0,0.0,70251,6075876.005821834,0.9404990676289305,30.878058464273213,-65954.7397455927,6037711.518694088
0.7,3.0,0.01,69995,6075875.77183954,0.9413672405171798,30.87806616143016,-65954.73967402428,6037711.291710803
0.7,3.0,0.02,69700,6075874.763816996,0.9425681492109039,30.878354661609475,-65954.73967402428,6037710.54333842
0.7,3.0,0.03,69423,6075867.492823429,0.943520159025107,30.878539872867247,-65954.73967402428,6037703.439034985
0.7,3.0,0.05,68840,6075633.188794547,0.9452789076118536,30.886079116604368,-65938.9107904816,6037491.749209009
0.7,3.0,0.08,67861,6074584.954230975,0.9482766242760938,30.942844511685358,-65906.5109619312,6036527.003329561
0.71,3.0,0.0,69995,6019505.696734881,0.9413672405171798,31.259640498171834,-65313.694112816826,5982325.679070419
0.71,3.0,0.01,69700,6019505.626911238,0.9425681492109039,31.259661465806516,-65313.694112816826,5982325.628117647
0.71,3.0,0.02,69423,6019503.504401579,0.943520159025107,31.259710182930384,-65313.694112816826,5982323.549453399
0.71,3.0,0.03,69147,6019449.454369027,0.9442058223784112,31.26083735045259,-65313.694112816826,5982270.513871618
0.71,3.0,0.05,68543,6019322.024018641,0.9462235385086734,31.27678529776955,-65284.4912134856,5982186.6395731475
0.71,3.0,0.08,67508,6017720.6592275025,0.949280085323221,31.311184052984004,-65284.4912134856,5980616.233661703
0.72,3.0,0.0,69700,5961033.056707096,0.9425681492109039,31.65789872481693,-64639.31012261473,5924885.855436817
0.72,3.0,0.01,69423,5961032.817684807,0.943520159025107,31.657902156266697,-64639.31012261473,5924885.619502832
0.72,3.0,0.02,69147,5961020.2973580025,0.9442058223784112,31.658233292337176,-64639.31012261473,5924873.397198491
0.72,3.0,0.03,68840,5960998.825646803,0.9452789076118536,31.65939903886496,-64635.591524503194,5924856.693257278
0.72,3.0,0.05,68216,5960923.543597633,0.9472557757710801,31.674264713097912,-64623.96394343767,5924806.417895984
0.72,3.0,0.08,67101,5956917.306114765,0.9505223469098821,31.699112344806927,-64623.96394343767,5920822.543281654
0.73,3.0,0.0,69423,5900330.428080096,0.943520159025107,32.074165937197456,-63927.66601833701,5865269.511405237
0.73,3.0,0.01,69147,5900329.946419359,0.9442058223784112,32.07419607231226,-63927.66601833701,5865269.056866103
0.73,3.0,0.02,68840,5900324.440389362,0.9452789076118536,32.07450472906788,-63926.620113022625,5865264.8745325
0.73,3.0,0.03,68543,5900308.830609709,0.9462235385086734,32.077622230266634,-63921.23298648838,5865257.45763046
0.73,3.0,0.05,67861,5900053.910482459,0.9482766242760938,32.08793367059453,-63921.23298648838,5865011.817799506
0.73,3.0,0.08,66633,5896218.794143675,0.9523659448021251,32.129038694433774,-63921.23298648838,5861213.695982177
0.74,3.0,0.0,69147,5837251.934061234,0.9442058223784112,32.51002118962353,-63173.92795616109,5803337.025175734
0.74,3.0,0.01,68840,5837251.595573311,0.9452789076118536,32.51004375592601,-63173.842879968695,5803336.792073675
0.74,3.0,0.02,68543,5837247.90559191,0.9462235385086734,32.51088022208978,-63172.110003697686,5803335.587788093
0.74,3.0,0.03,68216,5837240.639435643,0.9472557757710801,32.51265446111666,-63172.110003697686,5803329.918446951
0.74,3.0,0.05,67508,5836819.275362136,0.949280085323221,32.51904115562715,-63172.110003697686,5802914.302398503
0.74,3.0,0.08,66056,5832721.608123562,0.9547050987041298,32.61807998794905,-63152.02088157367,5798925.859231142
0.75,3.0,0.01,68543,5771642.322432297,0.9462235385086734,32.96765230201864,-62371.82836487703,5738941.381139237
0.75,3.0,0.0,68840,5771642.52098887,0.9452789076118536,32.967590591679,-62372.04997276887,5738941.3025486125
0.75,3.0,0.02,68216,5771640.70445803,0.9472557757710801,32.96811995531529,-62371.82836487703,5738940.184052937
0.75,3.0,0.03,67861,5771593.608531347,0.9482766242760938,32.9696021750295,-62371.82836487703,5738894.422123996
0.75,3.0,0.05,67101,5770553.869532258,0.9505223469098821,32.97464622190528,-62371.82836487703,5737859.222767096
0.75,3.0,0.08,65484,5767575.57129461,0.9570582126931769,33.082780329485836,-62353.96613111254,5734996.107460035
